shot_id,shot_made_flag
2757,0.7397593613228381
2761,0.39778119368698406
2769,0.3038752923154069
2771,0.3900591627851989
2774,0.3597874704161906
2776,0.368912322560291
2781,0.3306781166923069
2793,0.297841903771367
2799,0.3642353477618044
2803,0.29162861958181496
2811,0.32831403280143834
2818,0.36515267507205845
2824,0.3604651726467916
2828,0.7775060907926465
2829,0.37219957483704047
2830,0.3952858148423627
2842,0.7127656761048907
2847,0.723074529427823
2848,0.3213822821448754
2868,0.30700825751481803
2870,0.3019969712630079
2885,0.272650902528395
2886,0.3755190958063249
2889,0.5333583092275271
2903,0.3906497320022299
2904,0.7418720968591509
2918,0.7759384231126267
2919,0.35396816747835713
2922,0.4077398483432654
2923,0.33294124590596075
2931,0.3066903364060156
2945,0.40616601321516405
2955,0.38396293339441706
2957,0.6315553467257825
2960,0.7491165699516914
2963,0.30229018957762743
2966,0.8138118858625272
2972,0.697654678477729
2974,0.3532367744578492
2982,0.29524176321368184
2984,0.6653099518664664
3016,0.42193616961391683
3021,0.2994018814194122
3023,0.7930128146865184
3025,0.418913484308084
3029,0.2710886311215845
3034,0.7422466049785575
3038,0.3647716201417793
3040,0.4450128884681214
3051,0.7307608834956262
3062,0.29989686906181556
3069,0.29631361233696435
3071,0.2752285970976554
3076,0.9462130427541906
3079,0.3982673074771235
3081,0.3252365642146651
3082,0.38351214340069445
3084,0.7805756404548371
3098,0.35492542369401114
3104,0.33793830957723286
3105,0.33688222468880347
3114,0.7627686908678802
3118,0.41463024625357936
3122,0.2839950734408193
3132,0.2609080033083871
3138,0.4202216020075101
3141,0.3989232663177852
3156,0.6263949709541372
3162,0.7313427303428295
3167,0.3198233497448807
3170,0.34888810200925285
3171,0.26363552362732123
3172,0.33292174426685617
3176,0.9758474146770045
3180,0.3035571882241479
3189,0.26203597628649056
3198,0.32785928256486757
3206,0.3287578246083463
3215,0.3972919960957991
3222,0.6036304536843939
3228,0.35174223956297335
3229,0.3233699209923563
3232,0.32465108536458653
3233,0.28262618551035174
3238,0.3474515850630996
3256,0.40109451702121274
3264,0.607616379623714
3273,0.41420347236124244
3275,0.6283519151270234
3285,0.459039453953678
3289,0.27807907734499643
3294,0.3635570251846467
3306,0.3478202726859209
3311,0.7251191583405452
3318,0.3623643331743954
3322,0.6007835233770084
3324,0.3567185101260075
3334,0.5222660828400799
3341,0.4176777679170868
3345,0.29582751110406674
3346,0.9411964129262876
3352,0.37791363283358004
3368,0.3524936633946449
3371,0.27581959261244643
3372,0.4244362716740533
3375,0.39867675629178423
3384,0.3220108168927709
3387,0.29440165275632607
3393,0.3988121754274334
3406,0.38160505723709764
3411,0.608453897774486
3412,0.7094807336989827
3414,0.5201472447320402
3417,0.7666172142145438
3420,0.7601453673756681
3423,0.7514981874361979
3436,0.27684499274795477
3438,0.7410526730577327
3442,0.2877175735914993
3443,0.3601208192768521
3451,0.2542083877959928
3461,0.39978076758994874
3489,0.278310955125704
3491,0.527528107595486
3510,0.7223317314788266
3515,0.5649055405208807
3527,0.35056586470502016
3530,0.4042456821041801
3540,0.2931381791589006
3582,0.34031680740135345
3604,0.38898584473970216
3605,0.2703935609016753
3609,0.29174508546865824
3624,0.3452276279945207
3628,0.7587985773935805
3630,0.29553422844648386
3641,0.2692428084648415
3642,0.2879115965996587
3648,0.3113215208338395
3650,0.9734380980307596
3652,0.951019052230985
3660,0.3794724616284213
3664,0.26103448742656704
3670,0.3752688238994498
3672,0.3585072853109416
3680,0.3623703150744287
3682,0.9728002055489555
3685,0.6608236507156878
3686,0.2939412037005122
3689,0.36721504816755746
3705,0.3674611619579641
3712,0.27523199976930934
3713,0.2883801753741703
3719,0.27318194328859347
3721,0.2915572209315155
3723,0.6819218740889735
3724,0.23686697888728747
3727,0.2649434484697318
3733,0.5785492503640531
3734,0.3947503703975554
3742,0.2771393065422393
3770,0.31934254762508835
3777,0.3220233737210563
3778,0.32087423542753385
3780,0.3558958474327286
3783,0.390879253605632
3784,0.348317453468024
3788,0.3378843835198364
3790,0.31729729725511385
3794,0.37391649572697744
3795,0.38733417575886847
3796,0.3128182480389805
3801,0.572194677530385
3806,0.4135404501639353
3813,0.3968381525366895
3814,0.39749254625583097
3818,0.7500712109266725
3824,0.37892874081873823
3836,0.35853676263487333
3853,0.3934179565421993
3855,0.31895705859689066
3858,0.39189506930382934
3861,0.7614704698468429
3866,0.3372635791346611
3870,0.31138258539122116
3874,0.9770171670926128
3876,0.28664782203045874
3878,0.2593299423074808
3890,0.3372523234501794
3900,0.9018339087499947
3904,0.32276814505304413
3906,0.35152100889869814
3907,0.3362543388231568
3908,0.29825904877770676
3912,0.38745758024621085
3918,0.952180295191303
3923,0.9565775342084492
3924,0.3607396916898566
3925,0.3752305592774164
3927,0.5585603760401044
3955,0.9497382404642342
3964,0.37993082264808115
3969,0.35550806761803116
3974,0.7445619464834132
3976,0.4113626599108414
3984,0.2753100397548372
3991,0.35687874618543525
3993,0.9779193278598904
4009,0.3246202993728255
4011,0.3996491103318669
4020,0.38690516661345953
4033,0.3353119175062438
4041,0.38689634333361717
4045,0.8064427425058934
4052,0.3574422900035841
4055,0.31229166538117165
4056,0.3789620076393599
4057,0.37869617353442336
4067,0.9705864621802723
4069,0.37848121831944087
4077,0.2790431651650221
4094,0.3205447229824399
4095,0.3210171636750163
4100,0.40537601325951195
4119,0.35524800374731685
4130,0.8195451583690366
4131,0.38183831305164184
4132,0.5667411499253758
4134,0.6035290568764382
4137,0.8798157176038
4138,0.3659948927940296
4143,0.2974151502613679
4145,0.34688138719689676
4148,0.35911687167293654
4163,0.29022523785205184
4166,0.2921760591024217
4169,0.7252076625147584
4170,0.3420901717694475
4174,0.3677822709092152
4180,0.3159259143304229
4199,0.9738804047060337
4201,0.3483927429739153
4203,0.37736955851135384
4210,0.3221217076245298
4211,0.2863097536515954
4213,0.9520566175632037
4225,0.31831355180259674
4235,0.3079169178517876
4242,0.31604428392751877
4245,0.31154912786393535
4250,0.3866441728909846
4252,0.3771439275194163
4254,0.36719146752789833
4263,0.37488307874609716
4264,0.3684790114487058
4268,0.3213653465167777
4270,0.4430669895205056
4282,0.7564148921965321
4283,0.3655949994015587
4291,0.3469462726220931
4304,0.38343789529015476
4306,0.31349643351550216
4309,0.32161645536995614
4310,0.32530229050229287
4313,0.3002148305920858
4314,0.4160057163229635
4315,0.32728018191421937
4321,0.3193202018411327
4324,0.3412992147032282
4325,0.36023152819879234
4328,0.34003466824157663
4329,0.3009120463563219
4332,0.3440412017353281
4337,0.35090309960215577
4342,0.35545236383153617
4344,0.36337635243321037
4352,0.30687869806627033
4355,0.2964762992456806
4366,0.2683455593162074
4371,0.3847494649799886
4372,0.3624352623732135
4376,0.373750297839874
4384,0.32067567952833426
4387,0.33759460862655793
4389,0.3257825657084918
4390,0.3277159487534993
4406,0.3525470530150161
4407,0.817667987069744
4409,0.9793641117950559
4410,0.7686811396381363
4424,0.37493516358109463
4434,0.3641569899060417
4452,0.30556579151835395
4460,0.3683795615679133
4470,0.6230491322478178
4480,0.30670922369847925
4496,0.9536847423451372
4503,0.28256892864828687
4512,0.36755113988459065
4518,0.6115008247841732
4519,0.3467753598836865
4522,0.3152333558942298
4525,0.310030407681032
4537,0.60626774746282
4546,0.28503087974545394
4547,0.9436828671005231
4553,0.3952773084626615
4556,0.30090866015175066
4558,0.7116364589571739
4563,0.3114728881153694
4568,0.3163992383965715
4574,0.7188538034352095
4578,0.2673282704480768
4587,0.304329387216416
4592,0.6021196545333882
4610,0.3106151292437285
4615,0.3594001203374268
4619,0.33258990615170597
4620,0.5805119263964555
4625,0.7098759834355965
4635,0.3434775918275436
4636,0.36457642513110966
4641,0.3327122525072098
4650,0.27196877048536017
4653,0.8285505287400848
4665,0.26506089658618764
4668,0.9444183766985232
4669,0.3094347771557497
4670,0.3490625048268296
4674,0.3039340137625782
4675,0.35663898914759823
4676,0.3393415242776744
4679,0.297071973276674
4680,0.9560062021006172
4686,0.28023038565874514
4699,0.37135975604967336
4713,0.6185119179120044
4718,0.3764950911034569
4721,0.3357486722284526
4722,0.3691177054566333
4724,0.32488215316749436
4730,0.9522583156183364
4731,0.309117568657138
4735,0.3293102829570844
4743,0.2956271291313592
4745,0.2480468067568307
4746,0.6814812214159768
4747,0.29217185259040446
4748,0.3203380609696096
4769,0.3771620659827286
4771,0.33174867315266154
4774,0.29112236198187297
4784,0.3372889875202738
4797,0.3456388412149329
4801,0.6563249685617741
4804,0.32403704144309137
4820,0.3467491880508081
4833,0.33277800275732516
4834,0.33246453805171233
4851,0.30333687001163206
4859,0.28077838897622476
4860,0.9437455469668976
4863,0.35351461609816204
4873,0.32900202760989666
4881,0.2612893994081336
4892,0.3038105040040567
4908,0.3930975100505472
4911,0.30532696043451674
4915,0.2608175330204892
4922,0.31538215777173656
4929,0.3871560310247614
4936,0.33667685336218606
4939,0.4201377652802451
4951,0.3042135814690138
4956,0.32104049769115733
4961,0.36823978882163644
4964,0.29948249003803873
4981,0.3548406675067524
4991,0.9532016731629085
4992,0.2932192530813732
4997,0.3848146263632282
5004,0.3132835244440179
5010,0.2952487782733002
5012,0.38991651498078
5015,0.29022523785205184
5020,0.34230765425682563
5030,0.3346621083350357
5051,0.97501992787135
5052,0.3615336302266826
5057,0.6857113848779365
5058,0.3935976225020823
5060,0.3340578895322687
5061,0.354022896336476
5064,0.3869713475034715
5078,0.3961642612694789
5080,0.392810730398997
5088,0.31374941459810557
5089,0.6730200234849119
5090,0.29353323866718234
5103,0.931384312806555
5108,0.349618482814445
5114,0.29779073924703997
5115,0.3485220215541804
5124,0.6928901668989559
5137,0.42673348243872944
5139,0.3319240096353953
5144,0.35373357701432606
5149,0.8035089521412455
5157,0.31332132227501924
5163,0.29551143272117797
5174,0.36009722375740233
5176,0.3783562995488852
5179,0.28480548075575773
5186,0.3843476083542451
5203,0.6770422396515107
5204,0.7050870501243949
5206,0.2828332697281801
5207,0.6138884995094737
5220,0.36019384447664704
5221,0.7193871175849571
5224,0.30715022766958083
5227,0.279681015700899
5229,0.2836748513184566
5232,0.8232500466257943
5240,0.7005955217629257
5242,0.5343135136281472
5243,0.29629025682038296
5245,0.6526245252120271
5248,0.3722863465051605
5249,0.2798010766821667
5254,0.30534864807784173
5269,0.36993817339701585
5272,0.35652561276057915
5276,0.31097307464978663
5286,0.7491720202069232
5290,0.2887662232805868
5308,0.3233618446410752
5316,0.3371405244780007
5318,0.3668582624371022
5319,0.3246421757607546
5320,0.4243706667090961
5322,0.3023337407782451
5324,0.2947563477815813
5331,0.6525604960894064
5336,0.974288980118803
5344,0.36581875295292593
5354,0.3069103797427192
5356,0.013808203067007686
5358,0.3156741956193132
5361,0.3470510579782833
5365,0.6803236567300387
5370,0.5927382052919571
5376,0.30490678938444826
5383,0.3125115592216025
5384,0.3470212577313781
5385,0.3546208351681696
5393,0.7410431841015063
5397,0.3253656853914621
5398,0.3260054774590642
5402,0.29659179469177194
5407,0.7411627718864169
5409,0.3149241080131532
5425,0.3807812647122309
5428,0.6900606288067601
5430,0.3544070963697796
5442,0.36847629895344397
5447,0.39470065647432784
5470,0.34291462968219305
5485,0.2922767460650561
5493,0.29447479534844223
5502,0.5817931384042248
5504,0.33034862411126914
5517,0.2653702003239386
5522,0.3492359740824613
5527,0.7349158386991026
5528,0.2817076371006961
5536,0.5894521513357391
5545,0.26699614060806165
5576,0.3157272937348607
5577,0.27786540104968727
5592,0.26540751597567647
5594,0.24781885282932153
5595,0.30011451640153547
5596,0.2815546330563704
5599,0.3915759370770075
5606,0.37936020846898283
5617,0.3121641890379331
5625,0.8120201320790541
5626,0.26783187741154574
5627,0.5703592094940139
5642,0.7609525127750242
5659,0.9530786081761693
5664,0.6201901161850327
5666,0.8348732823780758
5671,0.34737955149384886
5674,0.31818527994187923
5677,0.801840673662534
5681,0.3271148634386713
5683,0.014853289124420464
5700,0.3281844199882722
5713,0.3776970478305495
5715,0.3601473051539283
5718,0.31545656940409084
5726,0.4860549908582301
5738,0.3214528777337485
5741,0.7654234589925933
5743,0.7830492550016708
5753,0.34916016845438064
5761,0.27279988837249664
5789,0.7889412407974957
5797,0.31616919134209526
5803,0.3189522353101729
5810,0.3760982654016326
5813,0.2951175118222931
5817,0.2768705082724422
5818,0.33413316367528667
5822,0.28603754213488414
5829,0.3818988308483291
5846,0.3144749782933933
5847,0.2490900367297296
5854,0.24659136273089474
5858,0.3450802960591209
5863,0.25514163010399654
5869,0.3475556296460793
5870,0.28964102710744355
5876,0.2312758902488479
5881,0.3130134981592784
5901,0.26303990143365125
5922,0.5467810284989886
5928,0.7643978532455208
5933,0.3669074463127776
5934,0.7231523813704448
5946,0.33418450240434594
5951,0.2698453540422718
5955,0.2887291151122945
5956,0.9067889900254181
5965,0.29130341291006967
5972,0.39515382760155304
5981,0.28247442142021206
5997,0.40438850661968634
6005,0.28028894244078095
6009,0.22394051731996656
6010,0.3154743866571106
6015,0.3318644272632793
6039,0.3011033882376734
6047,0.8100294277857152
6051,0.014853289124420464
6056,0.3258237983702439
6061,0.2577108285665744
6064,0.24782284764783344
6065,0.3697172945926123
6070,0.33610043571948284
6085,0.7167880279528177
6086,0.23288821059853299
6091,0.7539232812913801
6097,0.28890192820283556
6099,0.3687038691256212
6104,0.7143761340602586
6108,0.3635591378524128
6109,0.3510304288112409
6124,0.42782987128322025
6142,0.7072425561609599
6144,0.33120413709976126
6150,0.37701647036780184
6154,0.4062165876459947
6155,0.37561829411450487
6156,0.9753426233090708
6158,0.3338734265312786
6159,0.9767822341267783
6169,0.7639773965123472
6170,0.013767198046936682
6179,0.34230456650455177
6184,0.5812640309504478
6186,0.7954707123371422
6204,0.2643379540227887
6230,0.3728595799853946
6231,0.37545995524199577
6232,0.9072738800817213
6235,0.29208388344039987
6237,0.5665394904949692
6239,0.34411993153788445
6263,0.3740182396095799
6265,0.31604639385172156
6270,0.4203615431585318
6271,0.28897132155358235
6278,0.3827954606947945
6279,0.6408069754968666
6288,0.37106874833084624
6294,0.34565618782508994
6295,0.2722338748125067
6302,0.7528864168281332
6306,0.29897500933688537
6322,0.8051088859261226
6324,0.40564550651547643
6327,0.27291577119470956
6331,0.3622955842019927
6334,0.3568658771166681
6338,0.6751231984707052
6339,0.7003102121591852
6362,0.32852155960388263
6372,0.38084341074416306
6375,0.6921043400697986
6393,0.29182070386663755
6394,0.39958593498096967
6405,0.9493060512361439
6406,0.5474120538828895
6416,0.6746733617464482
6421,0.381026547789122
6422,0.28113633519824816
6440,0.9552786584450864
6457,0.7254445623741488
6460,0.5042515316777156
6463,0.402177769445505
6474,0.7341038163202022
6476,0.37802227169929165
6477,0.307086116154866
6482,0.748903035216316
6488,0.33266725735826064
6489,0.28482187375096846
6494,0.3336458843403011
6499,0.7818785016802228
6507,0.3501458180379756
6524,0.3331250222738656
6527,0.2906199955770878
6531,0.2831222746975435
6536,0.3791563048334312
6538,0.29972509006383025
6542,0.742281138749143
6565,0.31523080178684804
6584,0.34083585283707957
6588,0.3314417997416578
6597,0.3373094621451129
6603,0.7355129396876241
6609,0.7460932833285003
6613,0.7382447537765704
6622,0.3427026310214642
6630,0.3234893945778875
6637,0.26520138518130293
6639,0.7302830359101297
6640,0.3015870359683309
6646,0.38171722762929516
6647,0.38232139665067166
6648,0.9472953000814321
6669,0.3303338200714552
6680,0.292043739853367
6681,0.28060344119394703
6684,0.2826655669152332
6693,0.3330891119443322
6694,0.32480832875465937
6704,0.33905308525264866
6706,0.40897118219696665
6710,0.3429621402058544
6713,0.3333419413663639
6718,0.2832541866776402
6732,0.37383230142833246
6737,0.36556909278143646
6739,0.3229134988265291
6742,0.35548804453992333
6746,0.5824487860858681
6753,0.335749748081748
6771,0.30485627443466107
6784,0.3388339806381316
6790,0.9763699990110882
6795,0.4047751404455866
6807,0.28488377181816427
6808,0.32503077770675226
6818,0.27813784756099386
6823,0.3350398199108874
6830,0.4002079220411537
6831,0.3681175033846899
6832,0.32445049519660535
6836,0.3830061883062088
6846,0.3761409561308894
6850,0.3297838629545039
6854,0.323627560578158
6868,0.7451099921390775
6876,0.5418741357450123
6877,0.8076956527072334
6881,0.29661499864279006
6882,0.35057970102297636
6884,0.3814915812417108
6886,0.36179347339192147
6901,0.35242586091539313
6910,0.3695371179362924
6913,0.3279351768876651
6914,0.6204398765014408
6918,0.7323658111276599
6930,0.75296963502267
6941,0.30807825963426927
6944,0.5935363925491652
6945,0.35438824822699316
6947,0.38590030387599766
6949,0.7157306504426869
6952,0.2971845320455857
6963,0.5841309169781863
6964,0.5818782925304969
6972,0.7188924074747168
6979,0.3379661641353517
6981,0.28949764919900706
6988,0.7351969260472714
6990,0.3970142283518309
6998,0.3267207239086041
7004,0.3392727309514638
7016,0.5224474471274079
7027,0.33523219334708104
7042,0.2836420665077366
7056,0.2555170997369202
7061,0.3222168721065587
7069,0.5857929706595153
7071,0.3028403363993186
7088,0.6897996907710888
7099,0.37237012860044777
7108,0.33453172303209844
7121,0.7871293354146528
7125,0.7409311571283161
7136,0.5897147884367038
7149,0.679674425243405
7150,0.6167402300628909
7151,0.24991961617969707
7167,0.3808174108701482
7177,0.6876361915273977
7178,0.3120687639517898
7183,0.5505426662298882
7186,0.34304628573867235
7190,0.26213767357272266
7201,0.4117998165717699
7202,0.376436142591739
7207,0.3501779177621684
7213,0.3236305725347092
7224,0.8211783160345649
7225,0.3124707201131429
7233,0.31855034330320325
7239,0.32509132576067584
7246,0.28148231610287905
7248,0.3026875654100087
7261,0.3952143110148018
7264,0.34185028605417844
7266,0.34057753771025245
7274,0.2787622402724562
7279,0.2926773260074755
7293,0.34140256483574394
7315,0.3640035292516708
7322,0.3801312634871954
7326,0.7971286037495755
7341,0.32784151184157473
7363,0.37265673619060574
7365,0.6498922095805576
7371,0.33460458241253943
7377,0.323446579853675
7393,0.7599226634396031
7405,0.3587824444613423
7410,0.3718860349504677
7434,0.6641374872595786
7438,0.36312704264349616
7447,0.7728729592636218
7450,0.7436145845412453
7452,0.36037981909993894
7453,0.34004776429108813
7455,0.36673126761911357
7456,0.3623436458868743
7457,0.910906778850714
7466,0.3694674611008699
7470,0.7307059272406778
7474,0.31809069775950227
